row,stim_idx,claim_idx,n_claims,is_last,edit_type,single_word,error,word_pos,word_orig,word_corrupt,lp_orig,lp_corrupt,n_tok_orig,n_tok_corrupt,d_inj,lp_orig_noinj,lp_corrupt_noinj,d_noinj,d_inj_minus_noinj
269,77,2,3,True,corrupt_det,True,,18.0,"(""Almost","(""When",-16.193561553955078,-17.881061553955078,2.0,2.0,1.6875,-19.502382278442383,-17.596132278442383,-1.90625,3.59375
270,78,0,3,False,corrupt,True,,3.0,numbered,lettered,-0.7014110684394836,-10.427655220031738,1.0,2.0,9.726244151592255,-3.74365234375,-10.856522560119629,7.112870216369629,2.6133739352226257
270,78,0,3,False,corrupt_det,True,,11.0,TV,English,-0.14995135366916656,-16.149951934814453,1.0,1.0,16.000000581145287,-9.107892990112305,-11.139142990112305,2.03125,13.968750581145287
271,78,1,3,False,corrupt,True,,28.0,defined,undefined,-5.881958961486816,-15.741333961486816,1.0,1.0,9.859375,-13.578570365905762,-15.281695365905762,1.703125,8.15625
271,78,1,3,False,corrupt_det,True,,4.0,Plot,Decision,-0.8521456718444824,-16.38339614868164,1.0,1.0,15.531250476837158,-10.097333908081055,-12.597333908081055,2.5,13.031250476837158
272,78,2,3,True,corrupt,False,,,,,,,,,,,,,
272,78,2,3,True,corrupt_det,True,,10.0,Plot,Scott,-0.09908686578273773,-16.69283676147461,1.0,1.0,16.59374989569187,-12.34676456451416,-13.15926456451416,0.8125,15.781249895691872
273,79,0,3,False,corrupt,False,,,,,,,,,,,,,
273,79,0,3,False,corrupt_det,True,,16.0,David,Stephen,-1.4220541715621948,-6.609554290771484,1.0,1.0,5.1875001192092896,-6.560345649719238,-9.591595649719238,3.03125,2.1562501192092896
274,79,1,3,False,corrupt,True,,32.0,"""Arnon.""","""Zimmer.""",-15.608243942260742,-27.307350158691406,4.0,4.0,11.699106216430664,-26.034997940063477,-26.761228561401367,0.7262306213378906,10.972875595092773
274,79,1,3,False,corrupt_det,True,,2.0,"""Canadian","""Everyday",-2.876978635787964,-16.659055709838867,2.0,3.0,13.782077074050903,-11.208086967468262,-13.807672500610352,2.59958553314209,11.182491540908813
275,79,2,3,True,corrupt,True,,26.0,"""DA""","""Bob""",-1.5001752376556396,-10.99383544921875,3.0,3.0,9.49366021156311,-14.727900505065918,-15.602322578430176,0.8744220733642578,8.619238138198853
275,79,2,3,True,corrupt_det,True,,19.0,Darren,AI,-4.2722697257995605,-16.30937957763672,1.0,1.0,12.037109851837158,-14.067898750305176,-12.224148750305176,-1.84375,13.880859851837158
276,80,0,3,False,corrupt,False,,,,,,,,,,,,,
276,80,0,3,False,corrupt_det,True,,8.0,French,Thus,-0.7999898195266724,-18.385927200317383,1.0,1.0,17.58593738079071,-5.28328800201416,-14.16610050201416,8.8828125,8.70312488079071
277,80,1,3,False,corrupt,True,,17.0,"Av""","A""",-1.2263613939285278,-15.823307991027832,2.0,2.0,14.596946597099304,-27.335922241210938,-15.045743942260742,-12.290178298950195,26.8871248960495
277,80,1,3,False,corrupt_det,True,,2.0,"""The","""Meteorological",-10.1745023727417,-31.534109115600586,2.0,3.0,21.359606742858887,-8.861515998840332,-24.079740524291992,15.21822452545166,6.141382217407227
278,80,2,3,True,corrupt,True,,36.0,"""Armentières,""","""Zimbabwe,""",-20.43734359741211,-26.715557098388672,5.0,4.0,6.2782135009765625,-37.753875732421875,-21.016376495361328,-16.737499237060547,23.01571273803711
278,80,2,3,True,corrupt_det,True,,2.0,"""Av""","""November""",-4.017312312498689e-05,-32.878211975097656,3.0,3.0,32.87817180197453,-29.039398193359375,-23.85973358154297,-5.179664611816406,38.05783641379094
279,81,0,3,False,corrupt,False,,,,,,,,,,,,,
279,81,0,3,False,corrupt_det,True,,17.0,"""Star","""Test",-2.395695924758911,-9.645695686340332,2.0,2.0,7.249999761581421,-6.906705856323242,-9.812955856323242,2.90625,4.343749761581421
280,81,1,3,False,corrupt,True,,23.0,@Y',@Z',-6.412059307098389,-8.849775314331055,3.0,3.0,2.437716007232666,-24.808582305908203,-25.271089553833008,0.4625072479248047,1.9752087593078613
280,81,1,3,False,corrupt_det,True,,5.0,M3,M10,-2.408965587615967,-6.809226989746094,2.0,3.0,4.400261402130127,-5.425363063812256,-9.158032417297363,3.7326693534851074,0.6675920486450195
281,81,2,3,True,corrupt,False,,,,,,,,,,,,,
281,81,2,3,True,corrupt_det,True,,26.0,"-1""","-3""",-2.380709171295166,-4.477097511291504,3.0,3.0,2.096388339996338,-18.05437469482422,-22.387035369873047,4.332660675048828,-2.2362723350524902
282,82,0,3,False,corrupt,False,,,,,,,,,,,,,
283,82,1,3,False,corrupt,True,,18.0,"in""),","ft""),",-0.016186730936169624,-16.500415802001953,2.0,2.0,16.484229071065784,-0.31980809569358826,-9.886347770690918,9.56653967499733,6.917689396068454
283,82,1,3,False,corrupt_det,True,,4.0,15,22,-3.1786718368530273,-3.988351821899414,3.0,3.0,0.8096799850463867,-3.053345203399658,-3.8238635063171387,0.7705183029174805,0.03916168212890625
284,82,2,3,True,corrupt,True,,41.0,bird's,fish's,-4.158227920532227,-9.819917678833008,2.0,2.0,5.661689758300781,-15.476086616516113,-18.31850814819336,2.842421531677246,2.819268226623535
284,82,2,3,True,corrupt_det,True,,8.0,"(""6","(""13",-3.5000696182250977,-3.4805822372436523,2.0,3.0,-0.019487380981445312,-2.974794864654541,-4.503176689147949,1.5283818244934082,-1.5478692054748535
285,83,0,3,False,corrupt,False,,,,,,,,,,,,,
285,83,0,3,False,corrupt_det,True,,12.0,American,Gateway,-0.5931297540664673,-21.421255111694336,1.0,1.0,20.82812535762787,-2.256347894668579,-21.35009765625,19.09374976158142,1.7343755960464478
286,83,1,3,False,corrupt,False,,,,,,,,,,,,,
286,83,1,3,False,corrupt_det,True,,11.0,101,108,-3.0374932289123535,-10.162492752075195,4.0,4.0,7.124999523162842,-5.7257609367370605,-6.4757609367370605,0.75,6.374999523162842
288,84,0,3,False,corrupt,True,,7.0,Wikipedia-style,Twitter-style,-0.5270673632621765,-15.4977388381958,2.0,2.0,14.970671474933624,-1.2433212995529175,-15.695462226867676,14.452140927314758,0.518530547618866
289,84,1,3,False,corrupt,False,,,,,,,,,,,,,
289,84,1,3,False,corrupt_det,True,,2.0,"""The","""Arrival",-2.057887554168701,-17.026575088500977,2.0,3.0,14.968687534332275,-5.270586967468262,-17.629117965698242,12.35853099822998,2.610156536102295
290,84,2,3,True,corrupt,False,,,,,,,,,,,,,
290,84,2,3,True,corrupt_det,True,,2.0,"""New""","""Tales""",-4.529948000708828e-06,-46.841407775878906,3.0,4.0,46.841403245930906,-31.248903274536133,-39.61661148071289,8.367708206176758,38.47369503975415
291,85,0,3,False,corrupt,True,,7.0,CD,DVD,-2.1573379039764404,-4.9698381423950195,1.0,1.0,2.812500238418579,-15.243368148803711,-13.633993148803711,-1.609375,4.421875238418579
291,85,0,3,False,corrupt_det,True,,7.0,CD,Seasons,-2.1573379039764404,-13.79796314239502,1.0,1.0,11.640625238418579,-15.243368148803711,-20.04024314880371,4.796875,6.843750238418579
292,85,1,3,False,corrupt,False,,,,,,,,,,,,,
292,85,1,3,False,corrupt_det,True,,3.0,"""While","""Dutch",-2.507788896560669,-22.743383407592773,2.0,3.0,20.235594511032104,-14.437321662902832,-13.580623626708984,-0.8566980361938477,21.092292547225952
293,85,2,3,True,corrupt,True,,21.0,album,single,-0.5764927864074707,-14.951492309570312,1.0,1.0,14.374999523162842,-4.993513107299805,-10.681013107299805,5.6875,8.687499523162842
293,85,2,3,True,corrupt_det,True,,15.0,"(""Several","(""Island",-9.93048095703125,-35.375057220458984,2.0,3.0,25.444576263427734,-18.957971572875977,-18.194852828979492,-0.7631187438964844,26.20769500732422
295,86,1,3,False,corrupt,True,,29.0,historical,fictional,-2.1282012462615967,-14.471951484680176,1.0,1.0,12.343750238418579,-10.364899635314941,-13.521149635314941,3.15625,9.187500238418579
295,86,1,3,False,corrupt_det,True,,2.0,"""Indian","""Samian",-10.352877616882324,-31.811019897460938,2.0,3.0,21.458142280578613,-15.986516952514648,-27.358722686767578,11.37220573425293,10.085936546325684
296,86,2,3,True,corrupt,True,,33.0,"1885""","1985""",-3.6739156246185303,-20.53264808654785,6.0,6.0,16.85873246192932,-14.039918899536133,-12.643972396850586,-1.3959465026855469,18.254678964614868
296,86,2,3,True,corrupt_det,True,,33.0,"1885""","1892""",-3.6739156246185303,-24.117521286010742,6.0,6.0,20.443605661392212,-14.039918899536133,-14.961455345153809,0.9215364456176758,19.522069215774536
297,87,0,3,False,corrupt,True,,17.0,Free,Proprietary,-0.6527853012084961,-13.717549324035645,1.0,3.0,13.064764022827148,-10.457425117492676,-18.655776977539062,8.198351860046387,4.866412162780762
297,87,0,3,False,corrupt_det,True,,7.0,IRC,Piac,-0.929498016834259,-30.746906280517578,1.0,2.0,29.81740826368332,-15.927995681762695,-17.353870391845703,1.4258747100830078,28.39153355360031
298,87,1,3,False,corrupt,True,,4.0,negative,positive,-2.654418468475342,-8.1231689453125,1.0,1.0,5.468750476837158,-13.291040420532227,-13.759790420532227,0.46875,5.000000476837158
298,87,1,3,False,corrupt_det,False,,,,,,,,,,,,,
299,87,2,3,True,corrupt,True,,31.0,"significant""),","negligible""),",-3.054042339324951,-15.052383422851562,2.0,2.0,11.998341083526611,-15.592581748962402,-21.2236328125,5.631051063537598,6.367290019989014
299,87,2,3,True,corrupt_det,True,,16.0,"(""An","(""Test",-11.214481353759766,-26.5894832611084,2.0,2.0,15.375001907348633,-12.836065292358398,-15.961065292358398,3.125,12.250001907348633
300,88,0,7,False,corrupt,False,,,,,,,,,,,,,
300,88,0,7,False,corrupt_det,True,,18.0,Native,Battalion,-1.6556339263916016,-13.374383926391602,1.0,1.0,11.71875,-12.829251289367676,-16.58706283569336,3.7578115463256836,7.960938453674316
302,88,2,7,False,corrupt,False,,,,,,,,,,,,,
303,88,3,7,False,corrupt,False,,,,,,,,,,,,,
303,88,3,7,False,corrupt_det,True,,19.0,Indian,Red,-6.750497817993164,-10.531747817993164,1.0,1.0,3.78125,-4.689836025238037,-6.252336025238037,1.5625,2.21875
304,88,4,7,False,corrupt,True,,2.0,"""war","""peace",-1.8463070392608643,-11.783806800842285,2.0,2.0,9.937499761581421,-22.671796798706055,-14.546796798706055,-8.125,18.06249976158142
305,88,5,7,False,corrupt,False,,,,,,,,,,,,,
305,88,5,7,False,corrupt_det,True,,7.0,"(""The","(""New",-9.659638404846191,-21.909637451171875,2.0,2.0,12.249999046325684,-9.88016128540039,-15.69266128540039,5.8125,6.437499046325684
307,89,0,3,False,corrupt,False,,,,,,,,,,,,,
307,89,0,3,False,corrupt_det,True,,11.0,New,Association,-1.060715913772583,-17.28312873840332,1.0,1.0,16.222412824630737,-7.259032726287842,-14.868408203125,7.609375476837158,8.613037347793579
308,89,1,3,False,corrupt,True,,24.0,orchid's,daisy's,-6.170950412750244,-11.300652503967285,3.0,3.0,5.129702091217041,-21.09874725341797,-21.808719635009766,0.7099723815917969,4.419729709625244
308,89,1,3,False,corrupt_det,True,,2.0,"""The","""Illness",-7.407846450805664,-28.164920806884766,2.0,3.0,20.7570743560791,-8.861515998840332,-20.76449203491211,11.902976036071777,8.854098320007324
309,89,2,3,True,corrupt,True,,25.0,"""orchidoid","""uncommon",-3.2911763191223145,-17.86275291442871,4.0,3.0,14.571576595306396,-28.272687911987305,-18.101085662841797,-10.171602249145508,24.743178844451904
309,89,2,3,True,corrupt_det,True,,16.0,"(""Flowers","(""Mantua",-13.472223281860352,-48.536834716796875,3.0,4.0,35.06461143493652,-19.856372833251953,-24.432653427124023,4.57628059387207,30.488330841064453
310,90,0,3,False,corrupt,True,,14.0,Earth's,Mars's,-0.39459583163261414,-9.861133575439453,2.0,2.0,9.466537743806839,-10.264832496643066,-11.581666946411133,1.3168344497680664,8.149703294038773
310,90,0,3,False,corrupt_det,True,,15.0,Moon.,Cholera.,-6.780012607574463,-40.075050354003906,2.0,4.0,33.29503774642944,-8.577649116516113,-22.99132537841797,14.413676261901855,18.881361484527588
312,90,2,3,True,corrupt,True,,16.0,temporary,permanent,-0.5748848915100098,-10.262384414672852,1.0,1.0,9.687499523162842,-17.832355499267578,-17.289386749267578,-0.54296875,10.230468273162842
312,90,2,3,True,corrupt_det,True,,8.0,"(""15","(""22",-6.2019147872924805,-8.168692588806152,3.0,3.0,1.9667778015136719,-4.363148212432861,-5.690027713775635,1.3268795013427734,0.6398983001708984
313,91,0,3,False,corrupt,False,,,,,,,,,,,,,
313,91,0,3,False,corrupt_det,True,,7.0,Edith,Robbery,-1.8402633666992188,-18.16488265991211,2.0,2.0,16.32461929321289,-10.7628755569458,-17.181446075439453,6.418570518493652,9.906048774719238
314,91,1,3,False,corrupt,True,,18.0,"mother""","father""",-0.1043359637260437,-3.11043643951416,2.0,2.0,3.0061004757881165,-2.551025867462158,-3.458527088165283,0.907501220703125,2.0985992550849915
314,91,1,3,False,corrupt_det,True,,3.0,"""While","""Great",-11.630086898803711,-21.817584991455078,2.0,2.0,10.187498092651367,-15.003751754760742,-14.128751754760742,-0.875,11.062498092651367
315,91,2,3,True,corrupt,False,,,,,,,,,,,,,
315,91,2,3,True,corrupt_det,True,,17.0,"(""When","(""The",-10.172061920166016,-14.047061920166016,2.0,2.0,3.875,-16.57217025756836,-9.65029525756836,-6.921875,10.796875
316,92,0,3,False,corrupt,True,,11.0,rock,classical,-1.7896382808685303,-7.102138519287109,1.0,1.0,5.312500238418579,-17.986448287963867,-11.806761741638184,-6.179686546325684,11.492186784744263
317,92,1,3,False,corrupt,False,,,,,,,,,,,,,
317,92,1,3,False,corrupt_det,True,,2.0,"""His","""German",-2.195045232772827,-12.320045471191406,2.0,2.0,10.125000238418579,-8.645586967468262,-8.833086967468262,0.1875,9.937500238418579
318,92,2,3,True,corrupt,False,,,,,,,,,,,,,
318,92,2,3,True,corrupt_det,True,,2.0,"""Wings""","""Royal""",-0.00013338726421352476,-26.364154815673828,4.0,3.0,26.364021428409615,-35.682411193847656,-19.981815338134766,-15.70059585571289,42.064617284122505
319,93,0,5,False,corrupt,True,,21.0,Singaporean,Chinese,-0.8564058542251587,-9.60673713684082,2.0,1.0,8.750331282615662,-11.427871704101562,-6.904237747192383,-4.52363395690918,13.273965239524841
319,93,0,5,False,corrupt_det,True,,21.0,Singaporean,Spears,-0.8564058542251587,-22.01298713684082,2.0,1.0,21.15658128261566,-11.427871704101562,-15.013612747192383,3.5857410430908203,17.57084023952484
320,93,1,5,False,corrupt,False,,,,,,,,,,,,,
320,93,1,5,False,corrupt_det,True,,17.0,1972,1979,-2.805983066558838,-3.180983066558838,5.0,5.0,0.375,-5.136395454406738,-5.761395454406738,0.625,-0.25
321,93,2,5,False,corrupt,False,,,,,,,,,,,,,
322,93,3,5,False,corrupt,True,,3.0,.,!,-4.429222106933594,-21.640159606933594,1.0,1.0,17.2109375,-23.859228134155273,-25.890478134155273,2.03125,15.1796875
323,93,4,5,True,corrupt,True,,42.0,"1985""","2023""",-13.447643280029297,-26.485673904418945,6.0,6.0,13.038030624389648,-11.342022895812988,-11.934782981872559,0.5927600860595703,12.445270538330078
323,93,4,5,True,corrupt_det,True,,42.0,"1985""","1992""",-13.447643280029297,-15.292168617248535,6.0,6.0,1.8445253372192383,-11.342022895812988,-12.20567512512207,0.863652229309082,0.9808731079101562
324,94,0,3,False,corrupt,False,,,,,,,,,,,,,
324,94,0,3,False,corrupt_det,True,,1.0,American,Alaska,-0.2863433063030243,-18.95821762084961,1.0,1.0,18.671874314546585,-12.308089256286621,-23.261213302612305,10.953124046325684,7.7187502682209015
325,94,1,3,False,corrupt,True,,29.0,bodily,mental,-9.435002326965332,-12.841252326965332,1.0,1.0,3.40625,-17.655662536621094,-17.991600036621094,0.3359375,3.0703125
325,94,1,3,False,corrupt_det,True,,4.0,"(""Second","(""Pd",-12.754412651062012,-25.314117431640625,2.0,3.0,12.559704780578613,-15.511197090148926,-22.070194244384766,6.55899715423584,6.000707626342773
326,94,2,3,True,corrupt,True,,9.0,"on,""","off,""",-0.3261938691139221,-14.270297050476074,2.0,2.0,13.944103181362152,-14.233642578125,-18.15912437438965,3.9254817962646484,10.018621385097504
326,94,2,3,True,corrupt_det,True,,7.0,"""Put","""The",-2.173635959625244,-13.923636436462402,2.0,2.0,11.750000476837158,-14.276702880859375,-4.995453357696533,-9.281249523162842,21.03125
327,95,0,3,False,corrupt,False,,,,,,,,,,,,,
328,95,1,3,False,corrupt,True,,43.0,drug,non-drug,-0.030255384743213654,-17.316328048706055,1.0,3.0,17.28607266396284,-10.176444053649902,-23.745563507080078,13.569119453430176,3.7169532105326653
328,95,1,3,False,corrupt_det,True,,3.0,"""After","""Navy",-8.833292961120605,-24.624103546142578,2.0,3.0,15.790810585021973,-14.406071662902832,-15.73454475402832,1.3284730911254883,14.462337493896484
329,95,2,3,True,corrupt,False,,,,,,,,,,,,,
329,95,2,3,True,corrupt_det,True,,17.0,"(""Mike","(""Herman",-9.29836654663086,-22.739971160888672,2.0,3.0,13.441604614257812,-13.82803726196289,-13.805839538574219,-0.022197723388671875,13.463802337646484
330,96,0,3,False,corrupt,True,,15.0,sports,cooking,-1.2396551370620728,-18.286529541015625,1.0,1.0,17.046874403953552,-16.68903923034668,-21.11872673034668,4.4296875,12.617186903953552
331,96,1,3,False,corrupt,True,,12.0,reliever,starter,-1.706906795501709,-7.517717361450195,2.0,1.0,5.810810565948486,-10.227641105651855,-13.724157333374023,3.496516227722168,2.3142943382263184
331,96,1,3,False,corrupt_det,True,,2.0,"""Over","""Club",-15.342366218566895,-24.217365264892578,2.0,2.0,8.874999046325684,-18.20526695251465,-23.57245445251465,5.3671875,3.5078115463256836
334,97,1,6,False,corrupt,False,,,,,,,,,,,,,
334,97,1,6,False,corrupt_det,True,,5.0,2008,2015,-2.0650243759155273,-5.289125919342041,5.0,5.0,3.2241015434265137,-4.282332897186279,-4.184482097625732,-0.09785079956054688,3.3219523429870605
336,97,3,6,False,corrupt,True,,3.0,.,""".""",-0.00029869386344216764,-20.31279945373535,1.0,1.0,20.31250075987191,-9.731287956237793,-15.619959831237793,5.888671875,14.42382888487191
337,97,4,6,False,corrupt,False,,,,,,,,,,,,,
337,97,4,6,False,corrupt_det,True,,5.0,"(""The","(""American",-16.030948638916016,-23.124698638916016,2.0,2.0,7.09375,-9.717277526855469,-13.029777526855469,3.3125,3.78125
338,97,5,6,True,corrupt,True,,10.0,"released""","signed""",-5.774518966674805,-6.955996990203857,2.0,2.0,1.1814780235290527,-8.044130325317383,-11.638998985290527,3.5948686599731445,-2.413390636444092
338,97,5,6,True,corrupt_det,True,,6.0,"""The","""Italian",-9.810917854309082,-21.092166900634766,2.0,2.0,11.281249046325684,-7.550722122192383,-12.113222122192383,4.5625,6.718749046325684
339,98,0,5,False,corrupt,True,,11.0,"(""Singapore","(""Amazon",-2.306445837020874,-11.306446075439453,2.0,2.0,9.000000238418579,-10.590402603149414,-10.152902603149414,-0.4375,9.437500238418579
339,98,0,5,False,corrupt_det,True,,11.0,"(""Singapore","(""The",-2.306445837020874,-2.868945837020874,2.0,2.0,0.5625,-10.590402603149414,-5.527902603149414,-5.0625,5.625
340,98,1,5,False,corrupt,True,,2.0,"""1.","""0.",-4.087801456451416,-10.755497932434082,3.0,3.0,6.667696475982666,-13.70814323425293,-14.672447204589844,0.9643039703369141,5.703392505645752
340,98,1,5,False,corrupt_det,True,,2.0,"""1.","""3.",-4.087801456451416,-8.54025936126709,3.0,3.0,4.452457904815674,-13.70814323425293,-14.879938125610352,1.1717948913574219,3.280663013458252
341,98,2,5,False,corrupt,True,,0.0,"Etymology""","""Mathematics""",-32.06898880004883,-36.3549919128418,3.0,4.0,4.286003112792969,-36.644371032714844,-32.092987060546875,-4.551383972167969,8.837387084960938
343,98,4,5,True,corrupt,True,,23.0,"'Singapore'""","'Albania'""",-7.5341033935546875,-12.924501419067383,3.0,5.0,5.390398025512695,-15.550386428833008,-16.038759231567383,0.488372802734375,4.90202522277832
343,98,4,5,True,corrupt_det,True,,23.0,"'Singapore'""","'Related'""",-7.5341033935546875,-17.54181671142578,3.0,3.0,10.007713317871094,-15.550386428833008,-21.797374725341797,6.246988296508789,3.7607250213623047
344,99,0,3,False,corrupt,True,,5.0,comedic,tragic,-1.9753695726394653,-8.475369453430176,1.0,1.0,6.4999998807907104,-11.77659797668457,-12.40159797668457,0.625,5.8749998807907104
345,99,1,3,False,corrupt,False,,,,,,,,,,,,,
345,99,1,3,False,corrupt_det,True,,2.0,"""In","""Congress",-9.408076286315918,-27.376827239990234,2.0,2.0,17.968750953674316,-12.674016952514648,-18.89276695251465,6.21875,11.750000953674316
346,99,2,3,True,corrupt,False,,,,,,,,,,,,,
346,99,2,3,True,corrupt_det,True,,20.0,"(""He","(""TNG",-19.841663360595703,-34.26933288574219,2.0,3.0,14.427669525146484,-11.455294609069824,-22.647050857543945,11.191756248474121,3.2359132766723633
347,100,0,3,False,corrupt,False,,,,,,,,,,,,,
347,100,0,3,False,corrupt_det,True,,1.0,Wikipedia,Software,-0.5392884612083435,-27.429912567138672,1.0,1.0,26.89062410593033,-0.15552359819412231,-25.2805233001709,25.124999701976776,1.7656244039535522
348,100,1,3,False,corrupt,False,,,,,,,,,,,,,
348,100,1,3,False,corrupt_det,False,,,,,,,,,,,,,
349,100,2,3,True,corrupt,True,,30.0,four-year,two-year,-0.0032610187772661448,-20.265056610107422,2.0,2.0,20.261795591330156,-22.56698989868164,-21.965248107910156,-0.6017417907714844,20.86353738210164
349,100,2,3,True,corrupt_det,True,,21.0,"(""The","(""Free",-8.780638694763184,-30.3431396484375,2.0,2.0,21.562500953674316,-10.627418518066406,-17.408668518066406,6.78125,14.781250953674316
350,101,0,3,False,corrupt,False,,,,,,,,,,,,,
350,101,0,3,False,corrupt_det,True,,15.0,RCA,Parliament,-0.11353982239961624,-18.111587524414062,1.0,1.0,17.998047702014446,-11.93310546875,-9.97998046875,-1.953125,19.951172702014446
351,101,1,3,False,corrupt,True,,20.0,decline,surge,-1.2227238416671753,-9.660223960876465,1.0,1.0,8.43750011920929,-2.1562376022338867,-7.593737602233887,5.4375,3.0000001192092896
351,101,1,3,False,corrupt_det,True,,3.0,"""While","""November",-7.062438488006592,-20.43743896484375,2.0,2.0,13.375000476837158,-14.437321662902832,-16.156070709228516,1.7187490463256836,11.656251430511475
352,101,2,3,True,corrupt,True,,34.0,RCA's,Sony's,-2.90562105178833,-11.751225471496582,2.0,2.0,8.845604419708252,-17.473093032836914,-16.410518646240234,-1.0625743865966797,9.908178806304932
353,102,0,4,False,corrupt,True,,19.0,highway.,underwater.,-9.620532989501953,-27.381446838378906,2.0,2.0,17.760913848876953,-15.27160930633545,-25.010339736938477,9.738730430603027,8.022183418273926
353,102,0,4,False,corrupt_det,True,,9.0,Canadian,ACC,-0.5246489644050598,-22.173086166381836,1.0,1.0,21.648437201976776,-10.149218559265137,-19.41484260559082,9.265624046325684,12.382813155651093
354,102,1,4,False,corrupt,True,,17.0,dirtiest,cleanest,-2.7815475463867188,-0.2795298099517822,2.0,2.0,-2.5020177364349365,-11.024055480957031,-9.878738403320312,-1.1453170776367188,-1.3567006587982178
354,102,1,4,False,corrupt_det,True,,3.0,"""Some","""Baptist",-5.533699035644531,-22.283306121826172,2.0,4.0,16.74960708618164,-11.124821662902832,-18.564023971557617,7.439202308654785,9.310404777526855
355,102,2,4,False,corrupt,True,,1.0,majority,minority,-21.829734802246094,-21.720359802246094,1.0,1.0,-0.109375,-16.44634246826172,-19.64165496826172,3.1953125,-3.3046875
355,102,2,4,False,corrupt_det,True,,11.0,PM,Summary,-10.70485782623291,-21.611108779907227,1.0,1.0,10.906250953674316,-9.6874418258667,-15.7108793258667,6.0234375,4.882813453674316
356,102,3,4,True,corrupt,False,,,,,,,,,,,,,
356,102,3,4,True,corrupt_det,True,,5.0,"(""The","(""And",-0.3355081081390381,-15.6480073928833,2.0,2.0,15.312499284744263,-5.462703704833984,-10.025203704833984,4.5625,10.749999284744263
357,103,0,4,False,corrupt,True,,13.0,female,male,-0.5440666675567627,-8.731566429138184,1.0,1.0,8.187499761581421,-8.908761024475098,-9.221261024475098,0.3125,7.874999761581421
358,103,1,4,False,corrupt,True,,4.0,she,he,-1.134879231452942,-2.5098791122436523,1.0,1.0,1.3749998807907104,-6.772719860076904,-2.8664698600769043,-3.90625,5.2812498807907104
358,103,1,4,False,corrupt_det,True,,3.0,"(""But","(""Sm",-5.37840461730957,-16.25340461730957,2.0,2.0,10.875,-12.748148918151855,-18.341899871826172,5.593750953674316,5.281249046325684
359,103,2,4,False,corrupt,False,,,,,,,,,,,,,
360,103,3,4,True,corrupt,True,,11.0,"sing""),","cry""),",-15.126814842224121,-20.87488555908203,2.0,2.0,5.74807071685791,-18.821592330932617,-18.43743896484375,-0.3841533660888672,6.132224082946777
361,104,0,3,False,corrupt,True,,11.0,sci-fi,history,-0.6428819894790649,-18.70076560974121,2.0,1.0,18.057883620262146,-13.44259262084961,-9.467242240905762,-3.9753503799438477,22.033234000205994
362,104,1,3,False,corrupt,False,,,,,,,,,,,,,
362,104,1,3,False,corrupt_det,True,,3.0,"""Unlike","""Aviation",-2.714276075363159,-28.84441566467285,2.0,3.0,26.130139589309692,-17.24982261657715,-16.40230369567871,-0.8475189208984375,26.97765851020813
363,104,2,3,True,corrupt,False,,,,,,,,,,,,,
363,104,2,3,True,corrupt_det,True,,5.0,"(""Unlike","(""Dracaena",-0.09793145954608917,-40.925167083740234,2.0,4.0,40.827235624194145,-14.419020652770996,-24.237709045410156,9.81868839263916,31.008547231554985
365,105,1,3,False,corrupt,True,,21.0,"NBC""","ABC""",-0.02366061694920063,-8.426115036010742,2.0,2.0,8.402454419061542,-12.443754196166992,-9.527255058288574,-2.916499137878418,11.31895355693996
365,105,1,3,False,corrupt_det,True,,2.0,"""The","""Championship",-3.4683804512023926,-19.671964645385742,2.0,3.0,16.20358419418335,-5.270586967468262,-19.038305282592773,13.767718315124512,2.435865879058838
366,105,2,3,True,corrupt,True,,24.0,"""show""","""CNN""",-3.651172161102295,-31.33510971069336,3.0,3.0,27.683937549591064,-15.769792556762695,-15.84985637664795,0.0800638198852539,27.60387372970581
