stim_idx,doc_idx,split,token_type,entropy_nats,top1_prob,topic_true,topic_foreign,foreign_stim_idx,topic_in_default_explanation,error,yn_true,yn_foreign,yn_conf,yn_torn,yn_true_noinj,yn_foreign_noinj,yn_conf_noinj,yn_torn_noinj,yn_true_swap,yn_foreign_swap,cc_true,cc_foreign,n_tok_true,n_tok_foreign,cc_true_pt,cc_foreign_pt,cc_true_swap,cc_foreign_swap,cc_true_swap_pt,cc_foreign_swap_pt,cc_true_noinj,cc_foreign_noinj,cc_true_noinj_pt,cc_foreign_noinj_pt,cc_true_corr,cc_foreign_corr
148,475,eval,punctuation,0.1624452173709869,0.9815743565559388,Road to the North Pole,Elephanta Caves,48,False,,3.75,3.5625,4.9375,3.8125,2.875,3.0625,2.4375,3.5625,4.5625,5.0625,-41.452911376953125,-39.703311920166016,5,5,-8.290582275390625,-7.940662384033203,-42.33588409423828,-20.025733947753906,-8.467176818847657,-4.005146789550781,-35.08763122558594,-23.715322494506836,-7.017526245117187,-4.743064498901367,-6.3652801513671875,-15.98798942565918
149,376,eval,word_initial,0.014572792686522,0.9987257122993468,M-108 (Michigan highway),Irresistible (The X-Files),49,False,,1.3125,1.0625,2.3125,2.1875,2.125,2.375,2.4375,3.5625,3.0,3.625,-42.576778411865234,-60.47504425048828,9,10,-4.730753156873915,-6.047504425048828,-58.338565826416016,-41.02192687988281,-6.48206286960178,-4.102192687988281,-50.48914337158203,-46.31845474243164,-5.6099048190646705,-4.631845474243164,7.912364959716797,-14.15658950805664
150,530,eval,word_initial,2.1713080406188965,0.3602375984191894,T30 Howitzer Motor Carriage,The General in His Labyrinth,50,False,,0.875,1.4375,2.25,1.625,2.0625,2.9375,2.4375,3.5625,1.4375,2.5,-57.59276580810547,-66.25585174560547,8,6,-7.199095726013184,-11.042641957600912,-74.31687927246094,-42.148841857910156,-9.289609909057617,-7.024806976318359,-59.839412689208984,-43.43631362915039,-7.479926586151123,-7.239385604858398,2.2466468811035156,-22.819538116455078
151,346,eval,word_initial,1.9690685272216797,0.3778873383998871,Richard Cresswell,Subtropical Storm Alpha (1972),51,False,,3.625,2.5625,4.0625,3.8125,3.0,1.9375,2.4375,3.5625,2.25,1.9375,-21.831743240356445,-77.20521545410156,4,11,-5.457935810089111,-7.018655950372869,-31.683256149291992,-38.37755584716797,-7.920814037322998,-3.4888687133789062,-29.873781204223633,-41.197017669677734,-7.468445301055908,-3.7451834245161577,8.042037963867188,-36.00819778442383
152,172,eval,word_initial,0.2683050036430359,0.9499626159667968,Ulysses (poem),766th Independent Infantry Regiment (North Korea),52,False,,2.5,1.5,2.625,2.1875,3.0625,1.625,2.4375,3.5625,1.375,1.1875,-26.283418655395508,-91.43378448486328,8,12,-3.2854273319244385,-7.619482040405273,-54.51759719848633,-47.0829963684082,-6.814699649810791,-3.9235830307006836,-26.111032485961914,-51.09986114501953,-3.2638790607452393,-4.258321762084961,-0.17238616943359375,-40.33392333984375
153,617,eval,word_initial,0.9608709812164308,0.5941264033317566,Wilhelm Busch,M-47 (Michigan highway),53,False,,1.53125,1.0625,1.9375,2.0,3.125,2.25,2.4375,3.5625,3.6875,3.75,-20.946605682373047,-70.07848358154297,3,8,-6.982201894124349,-8.759810447692871,-26.954452514648438,-35.41202163696289,-8.984817504882812,-4.426502704620361,-22.199810028076172,-49.52045822143555,-7.399936676025391,-6.190057277679443,1.253204345703125,-20.558025360107422
154,348,eval,word_initial,0.2205756157636642,0.9663551449775696,Xenon,Stanley Green,54,False,,2.3125,2.1875,2.625,2.25,3.0625,2.875,2.4375,3.5625,1.625,1.625,-19.67848014831543,-25.343135833740234,2,2,-9.839240074157715,-12.671567916870117,-24.710655212402344,-26.663311004638672,-12.355327606201172,-13.331655502319336,-21.103836059570312,-20.678253173828125,-10.551918029785156,-10.339126586914062,1.4253559112548828,-4.664882659912109
155,184,eval,word_initial,1.2354724407196045,0.4118027687072754,1986 Peach Bowl,2007 Hawaii Bowl,55,False,,4.0,4.21875,3.6875,3.3125,2.4375,2.5625,2.4375,3.5625,3.40625,3.625,-28.205001831054688,-31.752643585205078,7,7,-4.029285975864956,-4.5360919407435825,-42.049339294433594,-39.79690170288086,-6.007048470633371,-5.685271671840122,-38.3264274597168,-39.4490852355957,-5.475203922816685,-5.635583605085101,10.12142562866211,7.696441650390625
156,458,eval,word_initial,0.6489278674125671,0.8602908849716187,President Evil,Andrew Johnston (singer),56,False,,2.375,2.8125,3.1875,2.6875,2.5625,3.125,2.4375,3.5625,1.6875,2.8125,-28.247676849365234,-48.97532272338867,2,6,-14.123838424682617,-8.162553787231445,-27.647747039794922,-44.81242752075195,-13.823873519897461,-7.468737920125325,-24.67555809020996,-40.009769439697266,-12.33777904510498,-6.668294906616211,-3.5721187591552734,-8.965553283691406
157,501,eval,word_initial,3.2978053092956543,0.5041120052337646,Yo-Yo (Nicola Roberts song),Jane's Attack Squadron,57,False,,0.875,1.6875,2.8125,2.0,2.5,2.75,2.4375,3.5625,1.3125,1.375,-60.437984466552734,-54.799896240234375,9,4,-6.715331607394749,-13.699974060058594,-80.91468811035156,-48.831565856933594,-8.990520901150173,-12.207891464233398,-65.5141830444336,-42.79127883911133,-7.279353671603733,-10.697819709777832,5.076198577880859,-12.008617401123047
158,23,eval,word_initial,2.50343656539917,0.2852745652198791,SMS Zrínyi,Rachel Green,58,False,,2.0625,1.25,2.625,2.5,2.875,2.6875,2.4375,3.5625,1.875,1.59375,-43.30048751831055,-36.6528434753418,5,2,-8.66009750366211,-18.3264217376709,-48.971988677978516,-27.46620750427246,-9.794397735595703,-13.73310375213623,-42.9826774597168,-25.866943359375,-8.59653549194336,-12.9334716796875,-0.31781005859375,-10.785900115966797
159,490,eval,word_initial,1.598610758781433,0.4083672761917114,Sweet Love (Chris Brown song),New York State Route 38,59,False,,1.3125,1.8125,3.1875,1.9375,2.8125,2.375,2.4375,3.5625,2.125,2.625,-50.79695510864258,-48.20263671875,7,7,-7.256707872663226,-6.886090959821429,-72.75297546386719,-23.331878662109375,-10.393282209123884,-3.333125523158482,-47.10133743286133,-31.97319984436035,-6.728762490408761,-4.567599977765765,-3.69561767578125,-16.22943687438965
160,603,eval,word_initial,3.090803623199463,0.3243800103664398,Development of Fez,Old Baltimore Pike,60,False,,0.9375,1.25,2.75,1.8125,2.875,2.75,2.4375,3.5625,2.1875,2.5,-47.623443603515625,-55.17627716064453,4,3,-11.905860900878906,-18.39209238688151,-45.03273391723633,-30.739538192749023,-11.258183479309082,-10.246512730916342,-39.903018951416016,-42.34563064575195,-9.975754737854004,-14.11521021525065,-7.720424652099609,-12.830646514892578
161,58,eval,word_initial,0.0298624131828546,0.9970198273658752,Species of Allosaurus,"Baltimore mayoral election, 1999",61,False,,1.75,1.3125,1.25,2.0,2.9375,2.0,2.4375,3.5625,1.4375,2.15625,-30.988218307495117,-86.31452941894531,5,10,-6.197643661499024,-8.631452941894532,-53.964168548583984,-37.073368072509766,-10.792833709716797,-3.7073368072509765,-36.49691390991211,-51.00115966796875,-7.2993827819824215,-5.100115966796875,5.508695602416992,-35.31336975097656
162,264,eval,word_initial,0.0013271761126816,0.9998905658721924,My Boo (Usher and Alicia Keys song),Illinois (Sufjan Stevens album),62,False,,3.5,3.875,4.6875,3.625,2.0,2.75,2.4375,3.5625,0.9375,1.5625,-52.610198974609375,-55.13589096069336,10,8,-5.261019897460938,-6.89198637008667,-72.30205535888672,-55.05910873413086,-7.230205535888672,-6.882388591766357,-63.351600646972656,-55.10406494140625,-6.3351600646972654,-6.888008117675781,10.741401672363281,-0.031826019287109375
163,529,eval,word_initial,0.8257675766944885,0.8242555856704712,Jin – Song Wars,NoitulovE,63,False,,2.6875,2.46875,2.75,3.0625,2.8125,2.9375,2.4375,3.5625,2.34375,2.9375,-42.571128845214844,-52.98373031616211,4,5,-10.642782211303711,-10.596746063232422,-60.20952606201172,-48.24736785888672,-15.05238151550293,-9.649473571777344,-45.44080352783203,-42.81657028198242,-11.360200881958008,-8.563314056396484,2.8696746826171875,-10.167160034179688
164,486,eval,punctuation,0.0008356854668818,0.9999380111694336,Mitsuyo Maeda,Simon de Montfort's Parliament,64,False,,3.1875,3.3125,2.5625,3.6875,3.125,2.625,2.4375,3.5625,2.125,2.0,-37.437347412109375,-43.211456298828125,4,6,-9.359336853027344,-7.2019093831380205,-56.508689880371094,-23.22847557067871,-14.127172470092773,-3.8714125951131186,-31.549087524414062,-28.624103546142578,-7.887271881103516,-4.770683924357097,-5.8882598876953125,-14.587352752685547
165,85,eval,word_initial,0.1788589656352996,0.9667021036148072,Leanne Del Toso,Cater 2 U,65,False,,1.03125,0.84375,2.125,1.625,2.875,2.625,2.4375,3.5625,4.125,3.75,-43.699790954589844,-43.231468200683594,5,4,-8.739958190917969,-10.807867050170898,-53.631385803222656,-38.82322692871094,-10.726277160644532,-9.705806732177734,-45.81508255004883,-43.63164520263672,-9.163016510009765,-10.90791130065918,2.1152915954589844,0.400177001953125
166,498,eval,punctuation,0.7299540638923645,0.7099871635437012,Directed acyclic graph,Kitsune,66,True,,5.8125,4.0,5.75,4.875,3.0,2.9375,2.4375,3.5625,0.59375,0.65625,-10.169137954711914,-25.80035400390625,4,2,-2.5422844886779785,-12.900177001953125,-34.40613555908203,-17.402585983276367,-8.601533889770508,-8.701292991638184,-23.27203369140625,-19.995941162109375,-5.8180084228515625,-9.997970581054688,13.102895736694336,-5.804412841796875
167,424,eval,punctuation,1.8428657054901123,0.3636420965194702,Adams River (British Columbia),Geopyxis carbonaria,67,False,,1.53125,1.3125,1.4375,2.0625,2.9375,2.5625,2.4375,3.5625,3.0,3.15625,-29.060577392578125,-47.74303436279297,6,5,-4.8434295654296875,-9.548606872558594,-42.829315185546875,-39.7883415222168,-7.1382191975911455,-7.957668304443359,-33.15461730957031,-48.53104782104492,-5.525769551595052,-9.706209564208985,4.0940399169921875,0.7880134582519531
168,205,eval,word_initial,3.282506227493286,0.2704570889472961,Stop!! Hibari-kun!,Texas A & M Singing Cadets,68,False,,0.0,1.5,2.125,1.0,2.125,2.375,2.4375,3.5625,2.8125,4.25,-64.34296417236328,-79.24899291992188,7,8,-9.191852024623326,-9.906124114990234,-84.00336456298828,-35.57568359375,-12.000480651855469,-4.44696044921875,-67.15178680419922,-63.79031753540039,-9.593112400599889,-7.973789691925049,2.8088226318359375,-15.458675384521484
169,263,eval,word_initial,5.231433868408203,0.1135884970426559,Kedok Ketawa,Georgian scripts,69,False,,1.0,1.25,0.625,1.0625,2.875,3.375,2.4375,3.5625,2.1875,2.3125,-40.512638092041016,-32.88274383544922,5,2,-8.102527618408203,-16.44137191772461,-58.21479034423828,-26.08419418334961,-11.642958068847657,-13.042097091674805,-48.06546401977539,-32.36991882324219,-9.613092803955078,-16.184959411621094,7.552825927734375,-0.5128250122070312
170,282,eval,word_piece,0.0870299115777015,0.9846315383911132,Gerard (archbishop of York),God's Choice,70,False,,2.90625,2.5,3.125,3.625,2.75,2.5625,2.4375,3.5625,4.0,3.3125,-34.39940643310547,-34.167022705078125,7,3,-4.914200919015067,-11.389007568359375,-61.9696159362793,-36.8743782043457,-8.852802276611328,-12.291459401448568,-36.91211700439453,-27.957950592041016,-5.273159572056362,-9.319316864013672,2.5127105712890625,-6.209072113037109
171,21,eval,word_initial,1.3703656196594238,0.6225173473358154,South of Heaven,Inocybe praetervisa,71,False,,0.65625,0.25,1.875,1.03125,2.8125,2.3125,2.4375,3.5625,2.9375,2.8125,-26.249109268188477,-45.8079833984375,3,7,-8.749703089396158,-6.543997628348214,-43.49488830566406,-38.206180572509766,-14.498296101888021,-5.458025796072824,-33.00275421142578,-38.04991912841797,-11.00091807047526,-5.435702732631138,6.753644943237305,-7.758064270019531
172,448,eval,word_piece,0.0093393651768565,0.9989200830459596,Blackburn Firecrest,"No result, Pts",72,False,,1.625,-0.125,3.0,1.8125,2.8125,2.5,2.4375,3.5625,2.34375,1.09375,-37.16862487792969,-67.8149185180664,3,5,-12.389541625976562,-13.56298370361328,-44.38079071044922,-60.14775466918945,-14.793596903483072,-12.029550933837891,-37.90430450439453,-50.48260498046875,-12.63476816813151,-10.09652099609375,0.7356796264648438,-17.332313537597656
173,474,eval,word_initial,0.000689948676154,0.9999489784240724,Tropical Storm Olaf (1997),First-move advantage in chess,73,False,,1.28125,2.75,2.625,2.125,2.1875,3.3125,2.4375,3.5625,0.75,1.375,-33.477413177490234,-64.2806396484375,10,5,-3.3477413177490236,-12.8561279296875,-51.73095703125,-35.851844787597656,-5.173095703125,-7.170368957519531,-36.09577560424805,-35.058616638183594,-3.6095775604248046,-7.011723327636719,2.6183624267578125,-29.222023010253906
174,155,eval,word_piece,1.12004554271698,0.7724728584289551,Sister Wives,Lost Horizons (Lemon Jelly album),74,False,,3.96875,3.90625,3.9375,3.5,2.75,2.4375,2.4375,3.5625,2.25,2.0,-28.514909744262695,-71.84442901611328,3,9,-9.504969914754232,-7.982714335123698,-38.17378616333008,-56.4738655090332,-12.724595387776693,-6.2748739454481335,-28.034534454345703,-67.6971435546875,-9.344844818115234,-7.521904839409722,-0.4803752899169922,-4.147285461425781
175,125,eval,word_piece,2.153231620788574,0.2512907683849334,Ireland,2010 Haiti earthquake,75,False,,2.9375,3.4375,3.1875,3.5,3.0,2.8125,2.4375,3.5625,2.625,3.3125,-22.14704704284668,-42.51317596435547,1,7,-22.14704704284668,-6.073310852050781,-24.075881958007812,-20.23260498046875,-24.075881958007812,-2.8903721400669644,-14.831832885742188,-27.132665634155273,-14.831832885742188,-3.8760950905936107,-7.315214157104492,-15.380510330200195
176,429,eval,word_initial,4.115546703338623,0.3270979523658752,James Robert Baker,Star,76,False,,0.6875,-0.875,0.6875,1.5,2.9375,2.75,2.4375,3.5625,2.75,2.3125,-23.968120574951172,-13.336742401123047,3,1,-7.989373524983724,-13.336742401123047,-32.77729415893555,-10.774124145507812,-10.925764719645182,-10.774124145507812,-25.526485443115234,-14.472457885742188,-8.508828481038412,-14.472457885742188,1.5583648681640625,1.1357154846191406
177,273,eval,word_initial,0.7049641013145447,0.831855058670044,Rob Howard,Cadmium,77,False,,1.875,1.0625,2.25,2.0625,2.8125,2.8125,2.4375,3.5625,1.625,1.5625,-22.645414352416992,-30.342756271362305,2,2,-11.322707176208496,-15.171378135681152,-34.595802307128906,-20.686878204345703,-17.297901153564453,-10.343439102172852,-26.943634033203125,-25.51824951171875,-13.471817016601562,-12.759124755859375,4.298219680786133,-4.824506759643555
178,61,eval,word_initial,1.1072348356246948,0.6992820501327515,"The Fox, the Wolf and the Husbandman",Vitamin D (Glee),78,False,,1.53125,1.375,2.25,2.125,2.0,2.5,2.4375,3.5625,1.875,1.4375,-61.565067291259766,-46.95906066894531,9,6,-6.840563032362196,-7.826510111490886,-68.10442352294922,-38.6519889831543,-7.5671581692165795,-6.44199816385905,-60.563804626464844,-46.16803741455078,-6.729311625162761,-7.69467290242513,-1.0012626647949219,-0.7910232543945312
179,382,eval,word_initial,3.4263205528259277,0.1562425345182418,Boy-Scoutz ' n the Hood,Paul Thomas Anderson,79,False,,1.0625,1.6875,1.8125,2.4375,1.5,3.0625,2.4375,3.5625,2.1875,3.25,-51.54624938964844,-16.18015480041504,9,3,-5.7273610432942705,-5.39338493347168,-73.61608123779297,-11.229497909545898,-8.179564581976997,-3.743165969848633,-62.48388671875,-17.866455078125,-6.942654079861111,-5.955485026041667,10.937637329101562,1.686300277709961
180,122,eval,word_initial,0.6141007542610168,0.748918354511261,M-122 (Michigan highway),Le souper de Beaucaire,80,False,,2.6875,2.5,3.8125,3.0,2.0625,2.5625,2.4375,3.5625,1.25,1.25,-47.69477081298828,-66.82781219482422,9,7,-5.2994189792209205,-9.546830313546318,-71.48202514648438,-43.00408935546875,-7.942447238498264,-6.143441336495536,-51.54554748535156,-33.940040588378906,-5.727283053927952,-4.848577226911273,3.8507766723632812,-32.88777160644531
181,535,eval,word_initial,0.7110874652862549,0.826221764087677,Diamond stingray,AIL Storm,81,False,,3.375,3.125,3.8125,3.5,2.875,2.8125,2.4375,3.5625,2.5625,2.5,-27.319133758544922,-40.0857048034668,3,3,-9.106377919514975,-13.3619016011556,-36.6753044128418,-33.19641876220703,-12.225101470947266,-11.065472920735678,-37.69851303100586,-30.086151123046875,-12.566171010335287,-10.028717041015625,10.379379272460938,-9.999553680419922
182,362,eval,word_initial,1.0008859634399414,0.7433846592903137,E. W. Hornung,Fieldfare,82,False,,2.25,2.375,2.25,1.75,3.125,3.0625,2.4375,3.5625,3.6875,3.875,-28.219667434692383,-33.85625076293945,6,2,-4.7032779057820635,-16.928125381469727,-42.888545989990234,-21.99314308166504,-7.148090998331706,-10.99657154083252,-25.712703704833984,-29.320369720458984,-4.285450617472331,-14.660184860229492,-2.5069637298583984,-4.535881042480469
183,81,eval,word_piece,0.1210910752415657,0.9835898280143738,Yamaha NS-10,2nd Battalion 9th Marines,83,False,,2.4375,1.9375,2.0625,2.4375,2.6875,2.1875,2.4375,3.5625,1.90625,1.71875,-33.5891227722168,-52.91625213623047,5,8,-6.717824554443359,-6.614531517028809,-47.843177795410156,-22.492841720581055,-9.568635559082031,-2.811605215072632,-33.024688720703125,-33.724220275878906,-6.604937744140625,-4.215527534484863,-0.5644340515136719,-19.192031860351562
184,140,eval,word_initial,1.8336492776870728,0.410364419221878,Florida State Road 878,Central Area Command (RAAF),84,False,,1.46875,1.6875,2.0625,1.6875,1.8125,2.75,2.4375,3.5625,0.9375,2.0,-36.87874221801758,-58.79237365722656,7,7,-5.2683917454310825,-8.398910522460938,-56.658748626708984,-36.90001678466797,-8.094106946672712,-5.271430969238281,-42.07035446166992,-51.94538879394531,-6.0100506373814175,-7.420769827706473,5.191612243652344,-6.84698486328125
185,226,eval,word_initial,3.351796388626098,0.2675839066505432,Qedarite,The Food Album,85,False,,1.3125,3.03125,4.1875,2.6875,2.4375,3.1875,2.4375,3.5625,2.78125,3.9375,-21.692502975463867,-46.19051742553711,3,3,-7.230834325154622,-15.396839141845703,-37.0244140625,-38.82508087158203,-12.341471354166666,-12.941693623860678,-30.192893981933594,-34.90637969970703,-10.064297993977865,-11.635459899902344,8.500391006469727,-11.284137725830078
186,461,eval,word_initial,0.0258080009371042,0.9972171783447266,Kyra (Charmed),Independence Day (India),86,False,,1.46875,1.3125,1.875,2.3125,2.875,3.375,2.4375,3.5625,0.4375,1.0625,-31.939678192138672,-33.90349197387695,6,5,-5.323279698689778,-6.78069839477539,-53.51403045654297,-17.976930618286133,-8.919005076090494,-3.5953861236572267,-37.88705825805664,-24.155668258666992,-6.3145097096761065,-4.831133651733398,5.947380065917969,-9.747823715209961
187,70,eval,word_initial,0.0001657346147112,0.9999891519546508,Corn crake,Project Chanology,87,False,,3.8125,3.0,2.75,3.375,3.0,3.25,2.4375,3.5625,0.4375,0.9375,-23.88825798034668,-38.93645095825195,3,3,-7.96275266011556,-12.978816986083984,-44.268463134765625,-19.25472640991211,-14.756154378255209,-6.41824213663737,-37.0374641418457,-31.69856834411621,-12.345821380615234,-10.566189448038736,13.149206161499023,-7.237882614135742
188,451,eval,punctuation,2.483933925628662,0.6392867565155029,Battle of Binh Gia,Draining and development of the Everglades,88,False,,0.625,0.0625,0.3125,1.125,2.6875,1.9375,2.4375,3.5625,0.75,0.5625,-36.18150329589844,-52.80184555053711,6,9,-6.030250549316406,-5.866871727837457,-44.393978118896484,-40.99993896484375,-7.398996353149414,-4.555548773871528,-33.9549560546875,-54.398170471191406,-5.659159342447917,-6.044241163465712,-2.2265472412109375,1.5963249206542969
189,230,eval,word_initial,0.0037604090757668,0.999687910079956,Somerset County Cricket Club in 2009,Banksia violacea,89,False,,2.0,1.625,2.0625,1.875,1.75,2.75,2.4375,3.5625,2.1875,2.875,-33.5083122253418,-51.703731536865234,10,4,-3.35083122253418,-12.925932884216309,-59.07915496826172,-27.76734733581543,-5.907915496826172,-6.941836833953857,-45.726322174072266,-32.730873107910156,-4.572632217407227,-8.182718276977539,12.218009948730469,-18.972858428955078
190,504,eval,word_initial,0.0043442733585834,0.9995437264442444,Erving Goffman,10.6 ° compared to 7 ° for Mercury and 17 ° for Pluto) and moderately eccentric (e,90,True,,6.3125,2.125,4.5,4.5625,3.4375,0.0625,2.4375,3.5625,2.6875,1.6875,-12.069263458251953,-189.8509979248047,5,26,-2.4138526916503906,-7.301961458646334,-44.21290588378906,-154.51800537109375,-8.842581176757813,-5.943000206580529,-18.790613174438477,-163.72598266601562,-3.7581226348876955,-6.297153179462139,6.721349716186523,-26.125015258789062
191,45,eval,word_piece,0.420128583908081,0.8632624745368958,West End Girls,Gertrude Barrows Bennett,91,False,,3.1875,3.0,3.25,3.375,3.0,2.9375,2.4375,3.5625,2.4375,2.375,-28.455585479736328,-43.33647155761719,3,6,-9.48519515991211,-7.222745259602864,-31.21001434326172,-23.73666763305664,-10.403338114420572,-3.956111272176107,-28.138708114624023,-27.835168838500977,-9.379569371541342,-4.639194806416829,-0.3168773651123047,-15.501302719116211
192,357,eval,word_initial,1.1589579582214355,0.570667028427124,SS El Sol,Memory Almost Full,92,False,,0.4375,-0.5,1.5,0.5,2.75,2.6875,2.4375,3.5625,3.0,2.875,-30.597522735595703,-45.21288299560547,3,3,-10.199174245198568,-15.070960998535156,-52.76285934448242,-36.20995330810547,-17.58761978149414,-12.069984436035156,-36.470245361328125,-37.568058013916016,-12.156748453776041,-12.522686004638672,5.872722625732422,-7.644824981689453
193,2,eval,word_initial,0.3689241111278534,0.880511462688446,Cicely Mary Barker,Khoo Kheng-Hor,93,False,,2.5625,1.5625,2.125,2.375,3.1875,2.625,2.4375,3.5625,1.75,1.5,-19.490570068359375,-46.040740966796875,4,6,-4.872642517089844,-7.6734568277994795,-41.52724075317383,-40.28155517578125,-10.381810188293457,-6.713592529296875,-23.859392166137695,-42.90590286254883,-5.964848041534424,-7.150983810424805,4.36882209777832,-3.134838104248047
194,92,eval,punctuation,3.88494610786438,0.2054218351840973,Zhou Tong (archer),The Convict (1910 film),94,False,,0.96875,0.34375,1.25,0.78125,3.0,2.375,2.4375,3.5625,2.75,3.1875,-37.72697067260742,-54.40311813354492,6,10,-6.28782844543457,-5.4403118133544925,-53.351470947265625,-46.36347198486328,-8.891911824544271,-4.6363471984863285,-38.25136947631836,-46.29182434082031,-6.37522824605306,-4.629182434082031,0.5243988037109375,-8.11129379272461
195,422,eval,word_piece,2.2493131160736084,0.1869096606969833,Comair Flight 5191,The Moth (Lost),95,False,,2.8125,2.25,2.75,3.0,2.25,2.375,2.4375,3.5625,1.0,0.5625,-32.326175689697266,-61.15129089355469,8,6,-4.040771961212158,-10.191881815592447,-53.78668975830078,-41.240604400634766,-6.723336219787598,-6.873434066772461,-39.007965087890625,-41.304866790771484,-4.875995635986328,-6.884144465128581,6.681789398193359,-19.846424102783203
196,189,eval,word_initial,0.1140954345464706,0.9766680598258972,Elgin Cathedral,Joe Nathan,96,False,,4.1875,3.75,4.5,4.0,3.0625,2.9375,2.4375,3.5625,3.4375,3.21875,-21.286006927490234,-39.59474182128906,3,2,-7.095335642496745,-19.79737091064453,-36.842140197753906,-18.46574592590332,-12.280713399251303,-9.23287296295166,-19.181543350219727,-25.789531707763672,-6.393847783406575,-12.894765853881836,-2.104463577270508,-13.80521011352539
197,569,eval,word_initial,2.3303754329681396,0.5033034682273865,Islais Creek,2011 – 12 Columbus Blue Jackets season,97,False,,3.1875,2.65625,3.6875,2.9375,2.6875,2.0625,2.4375,3.5625,2.28125,2.28125,-25.54010772705078,-65.29447174072266,3,13,-8.51336924235026,-5.022651672363281,-36.47007751464844,-37.691612243652344,-12.156692504882812,-2.899354787973257,-32.546077728271484,-44.74567413330078,-10.848692576090494,-3.441974933330829,7.005970001220703,-20.548797607421875
198,170,eval,word_initial,0.00254632323049,0.9997547268867492,"14.1 years), 115mCd (t1 / 2",Skye,98,False,,0.125,0.5625,0.9375,0.9375,0.5625,3.0,2.4375,3.5625,-0.5,-0.25,-135.4098358154297,-27.945077896118164,19,2,-7.126833463969984,-13.972538948059082,-127.73690795898438,-26.16608428955078,-6.72299515573602,-13.08304214477539,-127.9541244506836,-19.94536590576172,-6.734427602667558,-9.97268295288086,-7.455711364746094,-7.999711990356445
199,269,eval,word_initial,2.8027210235595703,0.3188309669494629,Superman: Escape from Krypton,Maggie Simpson,99,False,,3.5,2.8125,3.875,2.75,3.125,2.5625,2.4375,3.5625,2.6875,2.4375,-34.27006149291992,-27.821664810180664,6,2,-5.711676915486653,-13.910832405090332,-36.13343811035156,-24.261001586914062,-6.022239685058594,-12.130500793457031,-35.176063537597656,-22.042463302612305,-5.862677256266276,-11.021231651306152,0.9060020446777344,-5.779201507568359
